building	effect	effect_scope	value	value_damaged	value_ruined
wh2_main_special_settlement_karaz_a_karak_lzd_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_karaz_a_karak_lzd_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_karaz_a_karak_other_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_karaz_a_karak_other_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_karaz_a_karak_other_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_karaz_a_karak_other_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_karaz_a_karak_other_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_karaz_a_karak_skv_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_karaz_a_karak_skv_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_karaz_a_karak_skv_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_karaz_a_karak_skv_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_karaz_a_karak_skv_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_karaz_a_karak_vmp_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_karaz_a_karak_vmp_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_karaz_a_karak_vmp_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_karaz_a_karak_vmp_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_karaz_a_karak_vmp_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_brt_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_brt_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_brt_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_brt_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_brt_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_cst_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_cst_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_cst_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_cst_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_cst_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_def_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_def_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_def_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_def_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_def_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_dwf_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_dwf_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_dwf_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_dwf_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_dwf_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_emp_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_emp_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_emp_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_emp_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_emp_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_grn_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_grn_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_grn_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_grn_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_grn_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_hef_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_hef_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_hef_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_hef_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_hef_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_lzd_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_lzd_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_lzd_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_lzd_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_lzd_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_norsca_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_norsca_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_norsca_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_norsca_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_norsca_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_other_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_other_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_other_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_other_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_other_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_savage_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_savage_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_savage_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_skv_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_skv_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_skv_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_skv_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_skv_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_vmp_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_vmp_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_vmp_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_vmp_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_khemri_vmp_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_cst_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_cst_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_cst_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_cst_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_cst_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_def_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_def_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_def_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_def_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_def_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_dwf_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_dwf_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_dwf_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_dwf_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_dwf_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_grn_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_grn_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_grn_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_grn_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_grn_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_hef_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_hef_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_hef_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_hef_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_hef_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_lzd_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_lzd_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_lzd_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_lzd_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_lzd_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_norsca_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_norsca_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_norsca_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_norsca_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_kislev_norsca_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
